mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,Emotion_Description
[-451.3452     178.79332    -37.214787    19.174715    -3.3063412   -2.854023    -3.5781953   -5.3010373   -4.3471513   -8.69229   -6.8667455   -7.6171646   -5.942811 ],[0.37047002 0.24193738 0.26984286 0.4032021  0.25960776 0.40233648 0.22397034 0.34677577 0.62923384 0.28782266 0.2176601  0.18145971],[24.82591954 18.34702596 23.49644821 24.29798485 24.97648993 26.8291495 48.07396365],107.6660156,0.009030734,1
[-461.55258    194.41452    -24.518604     7.0596724    2.379403   -9.041015    -6.566697   -13.491082   -11.229419    -9.399427   -7.509362    -7.084187    -7.8126516],[0.29703435 0.2544444  0.34149435 0.24036597 0.23755975 0.39975947 0.22337028 0.36552018 0.17633167 0.23662287 0.36564973 0.20071393],[22.76985776 19.05049913 24.08520545 24.52523956 26.82963093 27.86477725 47.26674532],89.10290948,0.006765781,1
[-479.72784   190.02158   -31.464426   10.674838    0.596365   -7.812207   -9.877344  -12.783514   -8.720983  -11.340983   -6.539114   -5.540154   -4.834001],[0.12650435 0.3000647  0.46892038 0.23222487 0.3989284  0.16837585 0.23877652 0.18374598 0.24080445 0.67485636 0.200595   0.20935151],[24.13186773 20.44082065 25.87215159 25.70185931 27.55667824 27.62498703 47.50145271],112.3471467,0.006817876,1
[-434.87186    175.30975    -35.794243    18.905113    -5.5888715   -4.903788    -5.0036697   -8.939828    -7.6883545  -12.622586  -10.362782    -9.59945     -6.922059 ],[0.27580053 0.15773556 0.2432216  0.17231293 0.26523083 0.37155125 0.21121208 0.36841753 0.23270987 0.4030185  0.41525313 0.2101143 ],[23.71801769 20.67208837 25.05405288 25.37842442 26.32340235 27.52509862 49.4043175 ],151.9990809,0.009667108,1
[-4.5442929e+02  1.8780898e+02 -3.4769096e+01  1.1507320e+01  3.4691167e-01 -8.2179117e+00 -6.7056270e+00 -1.2215202e+01 -9.3759766e+00 -9.4297638e+00 -5.9109278e+00 -6.1641798e+00 -7.5609150e+00],[0.29731497 0.20293655 0.43769458 0.43088135 0.22203285 0.3256434 0.22476494 0.47918046 0.26129875 0.21707416 0.29443792 0.24507   ],[25.09898428 19.88822217 23.23806198 24.11632895 25.90032163 27.43019041 48.66704014],161.4990234,0.006956495,1
[-439.79834    176.80469    -36.921062    12.580537    -6.4662857   -5.957905    -7.457162   -10.961952    -9.729406    -9.083749   -4.6629825   -5.4916587   -7.007897 ],[0.4317086  0.19699386 0.3046366  0.33827472 0.31768394 0.44336665 0.2453054  0.4713662  0.2695086  0.260956   0.33407697 0.2474042 ],[25.05536828 19.86218134 23.07784739 23.73848098 24.37686364 25.75421421 49.35195407],129.1992188,0.010032234,1
[-5.0245291e+02  1.8712698e+02 -2.2339695e+01 -1.3814405e-01 -1.1541628e+00 -1.2416076e+01 -5.5843349e+00 -1.3353366e+01 -1.4307873e+01 -1.0958493e+01 -8.4693604e+00 -9.9032793e+00 -1.0962264e+01],[0.2260231  0.12712637 0.30331063 0.3265656  0.1604346  0.29508054 0.17088209 0.43460807 0.273008   0.22046246 0.31178814 0.15414436],[20.53529076 21.03802616 25.47875543 26.62522364 27.41918832 27.55735153 47.32053969],123.046875,0.004771008,1
[-455.90842    185.44446    -37.78194     11.427764    -9.676485   -8.360779    -8.526968   -12.539015   -12.904669   -12.2456045   -4.9803114   -5.312883    -6.2881637],[0.42708924 0.196572   0.34489322 0.40315324 0.3065862  0.3334898 0.224136   0.4822688  0.28505212 0.19179244 0.3092434  0.23883016],[23.61191857 20.09652337 23.48382484 24.40690062 25.364904   26.52351002 48.68037834],129.1992188,0.008899784,1
[-468.18225    188.97249    -30.345041     5.4822655   -2.3179188  -11.6862545   -6.909062   -15.621144   -11.346259    -8.868207   -7.9973245  -10.706207    -6.648344 ],[0.14790252 0.2180551  0.11783514 0.14951535 0.37007216 0.17980528 0.3119225  0.13720219 0.30604094 0.7463192  0.27462515 0.3307024 ],[25.15693941 22.69826816 26.42660176 26.78872109 27.81278695 27.83902498 46.55512668],143.5546875,0.007005531,1
[-485.15244    189.77661    -32.415577     7.265674    -3.266541   -9.317784    -8.483042   -14.1341915   -9.069254    -8.843675   -7.86637    -13.207887    -9.590758 ],[0.15849988 0.25760147 0.17388302 0.14257324 0.33107066 0.17796761 0.3034779  0.12547186 0.3120768  0.831699   0.2694876  0.26561025],[25.03205636 22.82329466 27.36829959 27.56111114 27.95642885 27.20482919 46.6808886 ],95.703125,0.007530181,1
[-476.49277    202.2428     -28.953388     5.981        3.4747694   -8.778734    -5.18997    -10.731083    -9.046705   -10.013034   -7.3324275   -8.036627    -8.591297 ],[0.19213529 0.31459165 0.17702727 0.31941712 0.46025577 0.22611429 0.38905478 0.23380265 0.47841084 0.28316578 0.18513095 0.3375249 ],[24.35066552 19.66815957 23.16479881 24.38797815 26.93195134 27.94754921 46.2288919 ],129.1992188,0.005672751,1
[-5.9028302e+02  1.7870749e+02 -4.0855236e+00 -1.0199437e+00 -3.7900466e-01 -1.1493282e+01 -8.1780844e+00 -1.4080972e+01 -1.3989169e+01 -1.0951107e+01 -9.7011271e+00 -1.0675818e+01 -1.0304192e+01],[0.16527867 0.15742435 0.07886078 0.17837466 0.39305273 0.19075567 0.38091537 0.17113087 0.33401918 0.23008622 0.15130134 0.39108744],[22.02262655 22.70658368 27.28494768 29.18811259 30.05910417 26.55790761 44.01429347],129.1992188,0.003650183,1
[-596.1079     169.15091     -4.929602    -1.3122779   -6.0549774  -11.308897    -5.671669   -11.541444   -11.694217    -8.568287   -6.8821645  -10.447759   -11.609092 ],[0.10461126 0.11854002 0.26483813 0.14104389 0.19129434 0.16306444 0.42580655 0.60805166 0.19569068 0.16464224 0.10290671 0.1662411 ],[21.75680265 23.85137079 27.35891368 27.34165773 27.14326108 25.6525779 43.58791073],161.4990234,0.004672924,1
[-585.3223     191.82004     -0.7890335   -0.9509806    8.887174   -5.1242046   -7.0943465  -12.846305   -13.649732   -13.894412  -12.690832   -12.278686   -14.2129345],[0.09139477 0.1687349  0.40452105 0.23751052 0.42286003 0.21653146 0.37960407 0.34092093 0.20002419 0.46884003 0.21466471 0.16640483],[24.73011777 21.5212937  26.78534525 27.68082322 28.44607538 24.16385961 42.52700391],78.30255682,0.003733082,1
[-549.54346    183.43901     -8.373486     1.2178459    3.1101782   -7.368778    -3.586011   -10.898733   -14.011524   -13.627042  -15.797825   -18.055822   -18.993687 ],[0.21770835 0.13096605 0.26873013 0.14011216 0.18857016 0.10461609 0.26854822 0.51839006 0.20474167 0.31636062 0.14232518 0.27340877],[23.80803576 21.61405262 28.40141884 29.19242259 29.49973922 27.40565345 46.31889184],99.38401442,0.003798678,1
[-536.71484    165.68906    -15.207894     2.2905061   -1.2916766   -6.812549    -0.659868    -8.665844   -12.941876   -10.991277  -11.65478    -13.265994   -15.056301 ],[0.20783044 0.11448812 0.22602168 0.12369104 0.23238897 0.11245866 0.263562   0.66425747 0.2284595  0.15652594 0.09888693 0.24673395],[24.54349217 22.86181898 27.31036137 27.98504525 27.53594025 26.84861961 47.81017016],103.359375,0.005997565,1
[-525.1952     180.1537     -17.943247     3.519634    -4.27239  -11.088647    -2.7779794   -7.7608185   -9.510982   -10.640215  -15.70075    -18.24139    -17.377382 ],[0.2128434  0.1213361  0.26742348 0.09985459 0.09306957 0.07028585 0.29093018 0.5975088  0.1739979  0.24383275 0.11944918 0.322758  ],[23.49167133 23.22034519 27.41063135 29.12114809 28.05951436 27.27543411 48.66647769],103.359375,0.005317512,1
[-507.21213    216.76273    -16.057957    -1.6238264    4.655797  -10.944033    -7.9598207  -11.959577    -9.869677    -9.270297   -7.929295    -7.9094815   -8.329263 ],[0.11286825 0.1865011  0.34822556 0.17838413 0.23983498 0.17248672 0.44024533 0.32266214 0.22709353 0.56574094 0.21989375 0.2956646 ],[23.37141355 20.39779337 24.39406159 25.99812114 27.49939326 26.80878275 44.70569897],143.5546875,0.004319633,1
[-598.10223    198.78651      8.131713    -8.888345     5.0079246   -3.4323673   -3.5561805   -7.619464   -13.424443   -16.645626  -16.071236   -13.366111   -11.419125 ],[0.34036815 0.21599267 0.22698072 0.15209709 0.34459412 0.6138167 0.28530633 0.31124723 0.17792627 0.3034159  0.25750554 0.18465558],[26.32889257 20.48155214 25.46652356 27.80629471 27.14554125 22.9055521 42.67855971],123.046875,0.003987964,1
[-587.3824     185.91382      8.77294     -5.702291     4.6185656   -6.1205516   -7.9962482  -10.446758   -14.507425   -13.413861  -11.130633   -11.516822   -10.321267 ],[0.27737793 0.14519529 0.23568375 0.18317461 0.26251695 0.48407912 0.22837257 0.29398078 0.16903672 0.24877776 0.255404   0.167724  ],[25.95696691 21.53837391 27.17804638 28.14972237 28.00103596 24.47703019 43.87462347],123.046875,0.003570912,1
[-596.9516     172.10124      1.4873099   -2.7555604   -0.6427591  -10.945453    -9.3369665  -11.968316   -14.168418    -7.7337613   -2.5733073   -5.1493473   -6.9198427],[0.16586444 0.32778785 0.10817065 0.17368677 0.3359707  0.28993496 0.47866908 0.18905878 0.31816155 0.10964009 0.07675508 0.18159398],[23.3698247  22.95563132 27.15203972 28.48878036 29.08476691 25.83164584 44.46766557],112.3471467,0.003885217,1
[-5.2294025e+02  1.7307993e+02 -1.9365519e+01  5.7821937e+00  3.9602098e-01 -1.0561623e+01 -7.8631635e+00 -1.4365042e+01 -1.0097426e+01 -8.2181816e+00 -6.5967584e+00 -7.8801332e+00 -1.0316906e+01],[0.27871415 0.5160528  0.21269694 0.31169212 0.31864268 0.21863313 0.43600973 0.22908218 0.44629773 0.17400306 0.12051342 0.23398189],[24.49255314 20.77011867 25.51338914 25.5050147  25.80128935 25.27989925 44.71697271],112.3471467,0.007622367,1
[-550.5472     185.72137     -5.989109    -5.2400355   -1.198716  -13.184326   -12.488064   -14.650547   -13.3235      -5.791415   -1.7545346   -7.303097   -10.989086 ],[0.20140047 0.29235858 0.15694217 0.38142684 0.3589603  0.33098745 0.42303404 0.20757678 0.40171632 0.15442884 0.10118596 0.19418259],[23.07371041 21.47185698 26.75056143 27.29996343 28.52555325 26.20492693 44.62400203],112.3471467,0.004764863,1
[-466.14188    182.57773    -32.190205    10.663217    -2.375261   -5.4676495   -6.360515    -8.935798    -7.0823135   -9.458499   -6.5172014   -7.7878504   -7.62734  ],[0.17045707 0.31773728 0.1952556  0.1985879  0.45886543 0.43597725 0.31454092 0.14643635 0.30208609 0.47576466 0.19435595 0.22093977],[25.75815375 19.67613198 24.21409    25.4424004  26.44916752 26.71483907 47.84816941],99.38401442,0.008119552,1
[-461.33514    181.49933    -30.362112    12.674314    -2.0274286   -6.716948    -5.1199203  -12.692965   -11.428167   -10.987111   -9.260019   -11.735382    -9.875414 ],[0.14632016 0.26596707 0.12573357 0.1887542  0.46910223 0.20924962 0.30433464 0.17109455 0.4280327  0.46698165 0.18039371 0.24555665],[24.10963032 20.27705536 25.73992915 26.10528953 27.10557015 27.70413309 48.17297542],135.9991776,0.007566063,1
[-451.70175    173.06146    -36.99072     14.694069    -8.228924   -6.0851345   -8.980555    -9.728073    -9.006133   -10.754587   -8.008431    -8.413321    -6.5449443],[0.17615524 0.41403475 0.3065524  0.1951845  0.37382126 0.20322116 0.4089948  0.2367068  0.5134202  0.48018995 0.19846028 0.2283095 ],[25.03057831 20.61534256 24.60326175 26.23495947 26.67097048 27.21210673 48.76537212],143.5546875,0.01002115,1
[-494.77383    159.82486    -37.66606      8.642701    -7.517436   -8.524681    -6.1413364  -10.041691    -9.455734    -9.849461   -4.641584    -2.9572291   -4.395187 ],[0.15500942 0.29588014 0.3765306  0.17220576 0.27347475 0.15898816 0.37200204 0.16029297 0.15723144 0.40201107 0.17513259 0.31698507],[20.0200027  17.34952101 23.35284162 24.78712783 25.896488   26.76792305 49.27246768],143.5546875,0.007428166,1
[-407.28622    183.28806    -44.65757     17.592266    -9.579641   -4.43172     -4.8849626   -9.492623    -9.729081   -10.928367   -5.555738    -7.001827    -7.854009 ],[0.1339779  0.34188938 0.5098546  0.1856824  0.2251687  0.17861947 0.46284938 0.38771152 0.24991353 0.41224113 0.18829578 0.18098085],[23.35859759 19.04149563 23.24648751 24.88476288 25.37491254 27.560835 50.60730945],107.6660156,0.008769021,1
[-4.6416534e+02  1.7972578e+02 -2.6600550e+01  1.0246439e+01 -3.9641255e-01 -3.8600485e+00 -4.3195395e+00 -8.2576218e+00 -9.6284380e+00 -9.6421223e+00 -5.6085668e+00 -6.0732374e+00 -6.7154827e+00],[0.2157988  0.3850798  0.17256616 0.24086359 0.15808299 0.3872745 0.36565128 0.16439748 0.25459749 0.19901593 0.381312   0.14399193],[24.81487098 22.2589982  25.57997302 26.38292842 26.19719418 25.87644684 47.67316787],103.359375,0.009087525,1
[-475.4991     176.7279     -32.886505    13.273017    -4.9347715   -8.798818    -4.522917   -10.11514     -8.895221    -8.15181   -6.442157    -7.0407624   -5.9372573],[0.24378794 0.14371958 0.29614052 0.3424311  0.17349698 0.25381607 0.24851052 0.5900604  0.30239847 0.18968676 0.27260074 0.15695539],[24.20056656 19.65660085 23.80226629 24.09019468 24.27203637 26.26375056 47.60995505],143.5546875,0.009270652,1
[-404.41617    187.27908    -45.903194    20.257124    -5.4847755   -6.8596005   -2.873754    -8.123984    -5.938564    -6.028281   -4.039847    -6.8720026   -7.9594097],[0.327405   0.26518708 0.36220902 0.33514422 0.2454113  0.4264364 0.25413406 0.32949108 0.3765486  0.2331622  0.32103196 0.19692592],[24.70596047 16.47959144 20.92230554 22.48283025 23.63130293 27.08449348 50.55311072],143.5546875,0.008472323,1
[-489.64978    151.41414    -29.32884      7.341997    -4.926781   -6.578266    -4.5948415   -5.1233974   -8.211234   -10.766963   -8.352112    -8.733142    -6.3715653],[0.24941334 0.24625506 0.22318618 0.30845538 0.39738587 0.22643436 0.17924039 0.19882838 0.24571878 0.41667765 0.37884766 0.20782423],[20.81071937 18.26912356 21.7312101  24.85508721 25.41443615 25.82418673 49.0778013 ],143.5546875,0.009873861,1
[-422.3902     176.47963    -36.998623    24.332657    -9.74491   -5.864823    -7.9577904  -10.552874    -9.94446    -11.604499   -8.703153   -10.85755     -7.88128  ],[0.19094972 0.12587708 0.26313943 0.31391835 0.17987143 0.3562596 0.21716528 0.47928166 0.46850485 0.25738895 0.42082435 0.17374109],[24.62187034 19.65190093 24.78668199 24.44794784 24.54237708 26.39142562 50.16327474],143.5546875,0.009735826,1
[-549.13684    203.36853     -6.0727577   -8.161599     3.7252038  -10.868147    -8.967601   -10.715535   -13.039204   -13.260718  -10.071645    -7.393929    -8.86844  ],[0.294688   0.15893368 0.29818073 0.3919074  0.22779177 0.4471413 0.25354826 0.50308716 0.20903613 0.26588246 0.33986285 0.17143048],[24.15635055 22.4734223  26.05425824 27.06868987 27.67516817 25.17380702 42.94731344],143.5546875,0.004342207,1
[-543.5018     205.77432    -10.637256    -4.4900312    2.4392982  -11.508419    -7.4987445   -9.511882    -9.246776   -10.355604   -9.451606    -6.511212    -6.8996377],[0.30335084 0.16691975 0.2761688  0.3478562  0.23369677 0.4868464 0.22818007 0.2711427  0.16148324 0.33437178 0.41623116 0.2023322 ],[24.18244257 21.90967161 25.505073   26.03182466 27.18486199 25.35794397 43.06157662],143.5546875,0.004918099,1
[-468.72702    165.70909    -38.012093    10.687825    -6.35292   -5.564256    -4.596129    -6.8992476   -5.0337706   -7.4770746   -9.326334    -9.0538645   -3.273019 ],[0.3024487  0.16951716 0.18762964 0.26001623 0.47909227 0.2769383 0.28653038 0.2529084  0.52140975 0.37890887 0.21158756 0.403372  ],[25.57746746 19.80028315 24.42546141 26.0277511  25.83533311 26.97005198 48.11939208],117.4538352,0.009313178,1
[-437.472      185.16998    -42.27665     14.171867    -6.3536315   -7.361362    -5.8518324  -10.6588745   -6.7472925   -9.318113  -10.152362    -9.014333    -4.3330708],[0.35475504 0.16978313 0.24801414 0.23433319 0.4517442  0.2620191 0.18189442 0.26787257 0.43964425 0.35521328 0.1815618  0.31413954],[23.77219603 20.3188502  24.30025805 26.13013223 26.67920182 28.19806373 49.76432085],123.046875,0.007771502,1
[-489.26755    167.64194    -42.63578     14.625092    -3.2111554   -3.0010006   -3.6102536   -9.6045065   -7.8896704   -8.957416   -9.1184635   -8.438241    -5.94977  ],[0.30271    0.17502846 0.24477041 0.21304186 0.36989173 0.24505208 0.19673723 0.2625562  0.4459354  0.3524062  0.17948641 0.31227264],[24.86961314 19.42692195 26.07482911 26.85696332 27.11601182 27.84225638 49.22492169],123.046875,0.00737032,1
[-518.5148     213.1969     -12.655308    -1.0659682    4.305136   -7.597608    -1.7176335  -11.637138   -11.479257    -8.278162  -11.145374   -10.793924    -9.6131735],[0.34039113 0.18784349 0.1707046  0.35067463 0.19570172 0.21754959 0.13286293 0.34003964 0.5299399  0.21508993 0.29239735 0.17979576],[23.13507843 20.83507032 25.28207522 26.74865358 28.63033327 27.45131297 43.98579947],143.5546875,0.003968884,1
[-516.4882     206.86665    -18.806015    -2.5890377    1.6174684  -10.689662    -5.7609706  -10.00295     -9.331574    -8.212319   -6.374526    -5.8659678   -5.919336 ],[0.32349005 0.28906152 0.20035131 0.36149675 0.16644204 0.22125725 0.14400819 0.31231555 0.48172885 0.17973675 0.23562099 0.1491531 ],[24.29689717 21.08108927 25.61868121 26.47435301 27.45211658 27.22820563 44.70990534],151.9990809,0.004830535,1
[-469.52487    182.61049    -32.514565    10.164636    -1.5125985   -5.9992576   -5.0604424  -10.4388685   -7.101436    -8.32965   -8.147182    -9.024325    -7.620929 ],[0.35318875 0.27545434 0.29357344 0.24337447 0.4641345  0.29956183 0.512581   0.46406665 0.26837233 0.4088594  0.24009687 0.38577557],[24.96679896 17.97878222 21.98997424 22.98321886 24.85541534 25.90921869 46.98556623],151.9990809,0.008982136,1
[-439.39764    187.81555    -34.990963    13.487958    -4.9663825   -9.295172    -7.4849863  -14.598705   -10.0728     -13.352887  -10.264752    -9.165742    -7.585294 ],[0.30338636 0.22966157 0.44656146 0.19721381 0.27567092 0.2234518 0.61799175 0.5721306  0.2358362  0.3323776  0.18524565 0.39698392],[23.19165286 17.89138809 23.19050529 23.82011074 24.6884528  26.34414657 47.90012814],103.359375,0.00904718,1
[-454.98492    179.52042    -35.074383    13.742131    -3.708526   -6.2803774   -8.404127   -14.32747    -11.376268   -12.282323  -10.347246   -11.306642    -7.8508024],[0.2885145  0.25368607 0.3185884  0.20449772 0.40133893 0.1866581 0.3550393  0.6024948  0.3121201  0.42821527 0.21922545 0.28848284],[24.64538903 19.044198   24.89812562 25.52737594 25.77555911 26.363518 48.48091074],103.359375,0.009253083,1
[-438.84097    184.9645     -41.784206     9.004561    -8.042807   -9.018902    -6.6337614  -11.650296    -7.442927   -10.437955   -7.454129    -5.9929504   -5.1934724],[0.29547063 0.22928314 0.52330375 0.23100905 0.36962572 0.2677641 0.5885854  0.42171216 0.21105976 0.3285519  0.19336809 0.42269418],[24.2575704  20.33438781 23.50430344 24.55742558 25.64375382 26.70171181 47.96792989],103.359375,0.009859293,1
[-545.4951     215.14587     -8.5361395   -1.4955715   10.063614   -5.9755683   -5.065408   -10.43106    -11.15856    -13.008729  -13.049225    -9.962337   -10.776905 ],[0.13477764 0.25497812 0.40287402 0.21297884 0.30557993 0.2045685 0.46087635 0.29785812 0.21969943 0.4651238  0.21770652 0.28202564],[23.67645198 19.95643125 24.14431752 26.84970014 28.40111159 25.7223303 43.26085644],151.9990809,0.003396647,1
