mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,Emotion_Description
[-188.64244 90.76472 -13.040689 9.243093 -12.24823 -0.5532463 -1.5660301 3.8052413 -19.052221 -13.993604 -10.741905 -9.880923 -17.799683 -5.2336745 -4.9074903 2.4514203 -8.106435 -1.5931302 -11.279482 -4.5710554],[0.16911337 0.17137057 0.24722238 0.21965282 0.31176832 0.17006929 0.26049563 0.24649239 0.3004822 0.2946888 0.25060493 0.4727194],[20.88820228790005 17.71523968485019 20.905330739848335 22.87112912634013 21.561125400792427 21.91322691913269 50.35922672663085],107.6660156,0.07019633,2
[-88.360855 96.82972 -6.688278 47.894108 -7.0979323 10.703558 0.40445772 6.9012275 0.42067966 3.2063797 -3.1376178 3.8125665 -9.19522 2.7103517 -2.0168517 4.4450865 -2.080782 -2.121606 -2.1552727 0.843427],[0.50134623 0.43295085 0.4560862 0.36450034 0.35457972 0.46588236 0.5142224 0.6648595 0.5223425 0.412604 0.405256 0.4455324],[15.133010217997635 13.636127625639682 15.921462225593242 16.670544483208275 16.16092512505615 17.82887380749568 48.684149729594616],161.4990234,0.1046559,1
[-92.29644 77.07911 -14.733732 31.325356 15.858199 4.343065 9.244122 13.664004 -5.361938 -0.03283323 -0.098794565 5.101449 -4.483332 -2.01771 -1.6949351 0.18966173 -6.4301314 -1.9814296 -3.936249 -1.788415],[0.41513887 0.42370313 0.4366712 0.436373 0.5235854 0.36500487 0.27701366 0.42566416 0.47081304 0.56546587 0.44283867 0.35410422],[18.56793422273707 15.448277162285452 17.869280349656222 16.88471547407236 16.911469468764096 18.458147696552544 46.354708125004706],99.38401442,0.10064411,1
[-73.196976 99.68616 -16.372375 40.36822 13.98792 3.0837932 -7.144941 8.112855 -1.85003 4.1364417 2.7409012 2.2747045 -3.1999502 -0.038173545 -1.8840653 1.9277339 -5.7339425 3.0037005 0.668872 1.98378],[0.35223228 0.35382408 0.47169977 0.36767802 0.35063916 0.39793044 0.46456322 0.6915505 0.4865611 0.36019444 0.31995124 0.3081055],[20.682134514206783 15.976719230514789 18.818912809419558 17.744124601941724 18.2953629729275 18.27979546286422 47.01168461723217],107.6660156,0.20944645,1
[-144.73059 108.067 -2.8852696 36.616352 4.3417716 3.895509 -3.9386644 11.173224 -4.2181005 -4.667521 -2.1788797 -1.5788733 -5.375696 0.14178023 -5.7873597 1.6833781 -6.7467 -0.73827785 -3.9947019 -0.7268541],[0.31562248 0.27286568 0.3751404 0.31148347 0.34929922 0.3958219 0.5142434 0.6267997 0.45355293 0.43324634 0.34777865 0.35600454],[19.93935713555033 14.403671604506552 17.856302923802176 17.56148950348154 17.625555479014277 17.365788877780172 48.813003216856195],161.4990234,0.09175519,4
[-169.55074 111.77528 36.05556 32.122868 -0.40932357 7.2643743 1.8168081 9.363463 -2.4754388 5.4822803 -6.069124 -2.4097326 -6.428313 1.7033379 -6.3936777 -2.2936492 -4.626393 -0.61645985 -0.8132128 1.6386031],[0.5917534 0.473702 0.30123058 0.26882082 0.3150755 0.42085424 0.368451 0.48867807 0.3022809 0.15450467 0.27236903 0.3803906],[18.2444020307188 15.249533275022479 17.92961258614903 17.441656229315896 15.449543418906282 15.896799247911831 47.75747942777108],161.4990234,0.11299759,4
[-133.11354 87.34249 9.861503 38.704464 -6.0833 9.578216 7.0303674 10.145225 4.44009 15.120662 2.7223845 10.90332 1.1147892 3.0942287 -7.7462664 -3.6715724 -3.8728483 0.20768595 -8.542102 0.69564605],[0.5912367 0.4208679 0.25699618 0.27784187 0.43298808 0.4549022 0.20715506 0.2618506 0.22292846 0.20075332 0.34649357 0.41271362],[16.913179000734285 15.077805895142612 19.945331041756102 17.379326556620185 19.824978958432858 19.46370175518875 48.803931454122576],86.1328125,0.11134703,4
[-133.04825 63.589863 27.678171 46.350174 16.386652 19.898792 7.3560286 12.4953985 7.2957945 8.406705 1.5255549 6.748285 -2.974405 0.73790795 -6.2274756 3.6673114 -3.657461 3.9272144 -1.4216508 1.2294761],[0.5247478 0.5031022 0.43318906 0.36515018 0.4303432 0.34685934 0.3346037 0.363171 0.47462636 0.6184136 0.5121308 0.47780353],[17.713214553357776 14.124267942669016 15.22573901034343 15.025819551491791 15.508075554511063 16.90150402625138 48.04110768466979],151.9990809,0.12262532,1
[-80.414 90.05048 2.0254574 36.954247 -7.1864133 9.031905 -0.25636598 6.067532 -2.8447611 5.5158925 -5.2670045 1.3261139 -7.1205254 0.70375234 -1.077038 3.656723 -3.0258353 -2.4885027 -4.205335 -0.7211692],[0.3714976 0.30639294 0.3494482 0.29804403 0.36307615 0.49826172 0.50552565 0.5735984 0.47145513 0.45925814 0.53733534 0.4662649],[16.05929570237999 13.901261829458605 16.659212056405927 16.26642249197462 15.263958759363593 17.407754484404393 50.395745288268174],135.9991776,0.1141486,1
[-74.2456 95.19136 0.7678951 44.967434 -1.7336189 9.007436 1.6367013 7.429986 -0.8637392 4.4547424 -1.4892588 5.601248 -7.4408026 -0.13559671 -1.0396457 3.2696345 -4.745625 -0.52333355 -1.0776063 1.8350483],[0.40754926 0.35929 0.42531568 0.4696727 0.52640617 0.43339345 0.4932957 0.40553075 0.39601168 0.47179636 0.42075297 0.55832374],[16.051578362576326 14.069679192080132 16.467655678516742 16.53440358396564 16.66820038917135 18.14160623016471 48.74239313929337],80.74951172,0.13062052,1
[-146.41768 99.342804 0.033116452 34.49111 4.905984 10.792288 4.518698 4.8149757 0.12470711 7.372809 -1.8231096 4.2628727 -3.1528678 -2.586901 -7.7918644 0.8314821 -8.523236 -1.3573921 -1.4402342 -0.41194054],[0.3082399 0.47536302 0.70587236 0.43534085 0.42342895 0.3278753 0.38978836 0.45420468 0.54701996 0.62388986 0.36332417 0.27009243],[19.691560862417713 14.464561775012019 16.781641596895355 16.8362390302354 17.65768615485121 19.201232412785544 48.82044525559222],117.4538352,0.07977042,1
[-117.85009 80.82343 10.874444 40.86669 14.138919 13.464825 4.469148 6.990175 3.6930532 4.837955 0.65548 3.8899941 -3.0446882 -3.1088612 -9.616863 1.3752282 -7.603 1.0595249 -0.48793837 -1.0675597],[0.60105675 0.70524555 0.532588 0.36671788 0.38940415 0.36900085 0.34100547 0.3133996 0.40851128 0.32815295 0.33535922 0.47723922],[17.517732672130563 15.43790882127828 16.53453641541047 15.811854036351782 15.670418525465298 16.70063703064168 47.545606706365305],112.3471467,0.11483104,1
[-83.1368 63.53026 7.674873 38.130177 16.453472 12.042766 5.942793 8.065961 3.8427918 4.55924 1.8768954 5.615979 -1.5169165 -0.7699286 -6.3683324 5.581231 -4.304611 3.8139837 -1.2245188 0.28190762],[0.5726513 0.65668356 0.5341341 0.44231737 0.4406055 0.43560007 0.5006616 0.4160001 0.3971357 0.32195652 0.35031244 0.46282956],[17.109384136662655 14.031740871889495 15.73237556486364 14.68780687320396 15.046163536823881 16.347998632582875 47.894399540068065],143.5546875,0.12078655,1
[-84.836945 53.639164 10.536029 45.811806 16.923841 11.27735 8.937907 10.265506 6.2892756 7.7656527 4.28038 7.731162 0.51757807 0.4871207 -5.8183947 4.8035 -5.830054 2.893947 1.0070226 1.0949172],[0.6456679 0.50548106 0.42075706 0.3752465 0.3639639 0.46277776 0.43773142 0.2924746 0.3066647 0.4045177 0.61683595 0.7107112],[16.873089511977952 12.81366562831213 15.359696783663912 14.698167850087739 14.873008838942374 16.14956689395569 47.314687178291955],99.38401442,0.12767279,1
[-157.08807 107.53076 -12.330877 25.152126 19.853802 6.44611 -2.0817697 10.853606 -10.833178 -4.925178 -8.407774 -15.048074 -10.788549 -6.5218177 -1.5583574 -1.690185 -6.693557 -7.9898167 -15.963783 -6.256878],[0.2798242 0.21881942 0.26576072 0.21280466 0.2584493 0.17347349 0.32407123 0.26840422 0.19497263 0.35607293 0.3573277 0.6019477],[25.787750001898402 19.49099824061781 23.57537675620517 24.3418288793604 22.65899368991359 21.72616227557392 48.97445147305065],143.5546875,0.15185174,2
[-98.31302 88.47012 -4.1225047 23.802935 12.624555 4.79907 4.9074287 13.591097 -0.2595732 7.352941 -0.4661454 7.970925 -3.9147265 -2.7421885 -0.2054592 1.2004261 -4.765603 -0.75760376 -1.9198035 -1.7127397],[0.36542928 0.3636972 0.4133648 0.45023978 0.52063334 0.3461174 0.38345438 0.56246 0.56267214 0.6275348 0.44640955 0.3656452],[18.90394887015821 14.976710226472813 16.741066856315637 16.995577506744304 17.863034029060824 17.88185409278718 46.484410262609856],64.59960938,0.100801155,1
[-78.122536 82.97731 -10.714362 27.857456 3.1784234 13.486275 -5.1850624 7.1518126 -0.15196928 6.6179805 -0.15160587 3.5236578 1.5792593 4.438165 -1.1985811 -0.1498182 -4.01675 2.3095915 -4.6797047 -0.8232811],[0.4100552 0.40685102 0.44771826 0.44359505 0.49063817 0.3655051 0.36647475 0.3781824 0.40719235 0.58388674 0.46368644 0.5013591],[16.87194399525882 14.039606056910726 16.804470294645043 16.336420541470705 16.989718494193458 16.367013852158394 47.39011001139872],135.9991776,0.0972777,1
[-226.02815 125.98186 -52.004814 13.847654 -8.421847 16.176443 -20.939257 0.29903743 2.4670172 -10.501154 -1.0023491 -2.283438 -10.6615095 -8.1747675 -8.737707 -5.220723 -6.292345 -5.2613845 -2.4451518 7.316121],[0.29479462 0.3080511 0.39157814 0.3528872 0.39690924 0.2785578 0.37569404 0.4121115 0.28116077 0.24341996 0.2843276 0.44988766],[17.365762672791835 17.76338475706933 19.262101982512117 19.42571098319369 21.35070939230696 19.04370136748065 50.77115814761285],107.6660156,0.05704564,2
[-100.34647 82.1285 -4.07372 41.937057 -11.0771475 13.557092 4.403804 16.349863 -2.8990784 9.906908 -5.1997128 2.846588 -5.482597 7.219232 -6.032774 -1.9552236 -5.272866 -0.6786276 -5.962173 -0.5458266],[0.46078038 0.2939268 0.24389711 0.29944164 0.31707266 0.43832818 0.3524361 0.35031584 0.47777387 0.49684426 0.4909111 0.472729],[18.517242763154098 14.761690831546108 16.788829358000545 18.76099018795519 18.154112739195515 19.28261247679072 54.41030034690871],71.77734375,0.1098125,1
[-86.614975 62.267136 2.315551 29.769417 -3.7959342 3.9417977 -5.525134 2.2666242 -11.124261 0.9588705 -8.398021 -2.3803527 -9.939148 -1.9909308 -10.504529 -2.8610322 -7.529669 1.5562997 -0.45075992 -3.5121613],[0.30104482 0.34918377 0.412522 0.33845365 0.5081546 0.3048909 0.39388332 0.42343348 0.46276313 0.68094 0.4348389 0.3415851],[14.594374194214058 14.320164099208412 16.364984080760035 16.43115731316142 17.455151166774023 18.42444333177891 51.373826577583685],112.3471467,0.078182675,4
[-112.68712 126.81666 -20.238205 40.62455 1.5862592 20.810154 24.43994 16.7781 3.284463 2.5163667 -4.9159007 11.217122 -1.1334635 -1.375432 -6.2159777 -1.4777567 -1.5541937 4.47342 0.63398814 0.27631414],[0.502729 0.4836357 0.51770437 0.50301296 0.5108107 0.6440326 0.5010111 0.48236284 0.3848643 0.32146826 0.38377446 0.37997958],[14.26890940581937 14.127778200273724 15.828103326008861 17.670583596202963 17.54827594530773 20.66603169241542 47.83303539417655],143.5546875,0.1584674,1
[-192.44563 97.66593 15.270925 20.851797 15.717295 15.104929 4.521632 6.971242 -0.41651765 1.1191212 -0.124779545 2.7099786 -3.6280267 0.5297684 -4.3485146 -3.198376 -3.587252 -3.3165739 -3.3713043 0.66791993],[0.43743774 0.4726555 0.705149 0.55100536 0.39985228 0.39489582 0.3991917 0.40089822 0.3603803 0.3857692 0.37109998 0.39888448],[16.924658664363015 14.784891972927392 16.310354855051564 15.323981091597803 16.7618877159826 16.12020664696803 45.19062810723274],123.046875,0.105594024,1
[-229.97849 163.73422 7.5752788 2.9058251 6.5475817 -13.940193 -14.416028 -11.684733 -8.281681 0.034628443 -1.7389205 -1.6428349 -5.8409595 -6.6026692 -8.683044 -5.3694935 -6.152789 0.7278038 -6.142679 1.1376296],[0.2998827 0.30288953 0.4085551 0.2875631 0.27101195 0.38633335 0.25647017 0.36536914 0.22964981 0.272316 0.33569065 0.19105308],[20.801665516879066 17.019331172398463 20.38448297382058 20.854359376133182 22.561637883880433 22.50059639401079 47.52619449957983],161.4990234,0.08704699,2
[-152.32233 93.08799 37.167458 32.881203 13.461846 11.434677 2.0166655 1.7720991 -5.511574 4.900258 -1.3797652 5.7384124 -0.7260156 -2.758346 -7.583564 2.5670474 -2.9513824 2.7402108 -2.7472959 0.15338261],[0.31945926 0.34130314 0.42345807 0.3324523 0.37497196 0.33743012 0.38268033 0.3987173 0.3211368 0.42477134 0.35921684 0.32901183],[19.30502703087896 15.07178700182554 20.401776771490134 18.778551659759867 18.30414320121248 17.249328467413502 47.38073521382893],172.265625,0.114658795,4
[-153.9467 73.98209 -56.237736 48.466953 1.4725704 6.911039 4.733122 9.191077 -2.939958 2.9642723 6.0865417 7.7559953 -7.537246 -4.91854 -11.304115 -3.9688692 -4.737586 -0.36341965 -6.03991 -2.396266],[0.25955328 0.35140136 0.42856464 0.73232573 0.5792216 0.29883403 0.333795 0.3192839 0.26061904 0.24137707 0.2565731 0.2569104],[16.161952773008174 13.97790213209743 17.14135783320705 18.801728617470832 19.261247264360147 20.362701373768164 49.40809180231403],103.359375,0.06728675,4
[-24.302557 136.62128 -37.87497 29.23691 -1.9196694 5.02756 1.816358 2.073724 -1.546534 9.306822 -5.1433573 5.848477 -2.9540987 -1.2089598 -1.623179 -1.044196 -4.0005293 1.7775484 -1.4348522 0.9467673],[0.31183955 0.28520173 0.43622 0.36606285 0.45927814 0.36299577 0.43243402 0.624959 0.29578793 0.29835907 0.31809026 0.517212],[21.92086215770659 14.446175270013878 18.408111706353562 18.165210600671372 18.299544762162167 21.7282475112143 49.12246609480006],117.4538352,0.28605446,4
[-237.81985 117.0155 -43.31977 55.54163 22.066463 11.801253 5.4543443 6.609011 3.2562404 -1.9057859 2.3077292 8.470473 0.517942 -6.408396 -1.3741983 -0.41506064 -8.008637 -4.591101 -1.9623625 -0.067876995],[0.33754513 0.40561953 0.6043524 0.42620623 0.535521 0.38909018 0.3164202 0.29860657 0.3437018 0.38222736 0.28245184 0.31860042],[20.305190116559135 16.972899379163074 19.12350868667478 20.935681478565037 22.70125853546635 23.211560884750014 48.329901236568766],117.4538352,0.092294134,4
[-244.55424 118.284676 11.346684 9.597356 1.6785132 7.2673097 -4.4415846 1.2157019 -6.3542595 -3.2111995 -7.834109 -2.2540452 -7.469383 -4.6743464 -7.7967653 -4.704013 -7.1006737 -4.8404946 -8.037013 -1.207063],[0.4863343 0.29317573 0.3338222 0.32815266 0.26153088 0.34269837 0.317784 0.4886225 0.26797965 0.23724489 0.25280422 0.23485285],[21.483899537589657 17.40354427408615 20.209580246545542 20.31768802260365 19.9144062711183 17.499472828217808 46.68427106108185],123.046875,0.07701796,2
[-202.614 106.78535 26.995325 13.779596 5.7785106 7.180176 -8.504514 3.5667312 -5.900804 0.06243243 -7.068743 2.9233792 -4.039868 -3.5459323 -2.3389175 -2.6065662 -5.569209 -0.9827521 -5.9285502 -3.822585],[0.46408716 0.358634 0.35797873 0.44205225 0.4259164 0.48356253 0.37666517 0.37218282 0.31514117 0.29851833 0.37516776 0.37611145],[20.76215683680404 14.669478718741718 18.231321542522526 17.732868368912566 17.72269522828981 17.31240326230216 47.210632626101585],117.4538352,0.10398766,4
[-248.12193 118.6196 22.790663 37.284626 20.291819 13.309743 -0.0996895 4.8100705 6.5902333 2.2109573 0.863265 5.0492816 -3.6012592 4.780593 -2.6707134 1.4056461 -4.770533 -1.5645522 -3.567923 0.71152395],[0.53701663 0.36095136 0.3290589 0.36779532 0.5554889 0.33168757 0.3185204 0.4252595 0.42178726 0.4517597 0.3913129 0.47311056],[21.505302352543453 16.75780300684367 18.640637321854935 19.134460661801764 18.9970314976883 17.74434571980527 45.886682219091234],83.35433468,0.12146398,4
[-185.66583 92.41132 9.276423 27.907234 11.450475 8.294337 -1.8901808 3.2178526 -6.73206 1.7001014 -4.9627314 -1.8884552 -2.3384337 -0.32798964 -2.4864383 -1.0549539 -4.625171 2.1503189 -1.9092867 -0.74168247],[0.5131553 0.41825894 0.41747618 0.5114363 0.42490646 0.45373648 0.4162144 0.45238763 0.44764066 0.36023247 0.39581785 0.37816915],[19.750693447835907 15.032141684297299 18.103997412160417 16.456148813057126 16.50142999329353 16.871874938422497 45.95033645653968],117.4538352,0.08830183,1
[-172.29489 91.150894 18.951956 17.94216 10.528576 7.498741 1.975554 5.9369087 -2.202447 2.4151645 -6.5588145 6.833025 -2.6577144 0.058118507 -3.0339606 1.6224298 -6.8707747 1.8166449 -3.215187 -1.4501806],[0.4784343 0.42589357 0.41645572 0.43011424 0.4700333 0.55715114 0.429544 0.34688297 0.35740212 0.39166215 0.46246064 0.434838],[18.986221193668943 14.895104224128783 17.53738800551509 16.475412905254768 17.835769413706277 17.410471368920312 46.328273083688764],117.4538352,0.108408,1
[-213.54918 82.95077 24.779121 19.979767 7.9572654 13.511136 1.2695041 7.318575 -5.8634024 3.7514672 7.5505495 10.98921 -1.1385783 3.3747914 -0.9266626 -0.0821719 -2.2155786 5.623446 -2.0066357 -0.41788808],[0.47098643 0.38677377 0.40114024 0.5339443 0.5979777 0.72267383 0.5134078 0.37330467 0.34210652 0.3217641 0.34262034 0.3841933],[19.898590311103707 13.24094807225233 15.963473435497958 16.727126013959708 17.90895575312322 17.26815112902744 46.079896188462946],123.046875,0.11380405,1
[-244.29654 113.660576 21.885342 24.17844 4.9015727 6.0268083 -2.508413 1.3369826 -0.6934274 1.0828537 -12.155171 -4.949766 0.6355845 1.0609981 -5.253089 0.17379837 -3.1700559 -1.6325663 -3.5086896 4.307856],[0.5221794 0.39397138 0.48907107 0.5632619 0.40722895 0.33451074 0.3222889 0.47092852 0.34691742 0.30269477 0.366018 0.38420108],[20.40009690600205 13.90280037160728 17.936418123057557 18.615685568855557 18.98839313221261 18.340681817560252 47.11482818652923],103.359375,0.11020449,4
[-183.17647 86.687386 8.705691 26.947607 12.911286 14.253632 3.51744 6.2077584 0.31568256 1.6843946 -2.0534704 1.5768516 -1.4845445 2.2983353 -2.7258987 1.380049 -2.8103225 3.0017004 -1.4992449 2.9723368],[0.5982513 0.69795734 0.49373353 0.5025966 0.48649004 0.40769923 0.42794254 0.39793554 0.48619393 0.3396218 0.38872305 0.52006006],[17.036873842649197 14.386536340870055 17.022241610911397 16.62703935944248 17.547458005426815 17.12153293922569 45.43309409469162],112.3471467,0.1247206,1
[-130.97864 100.180374 -22.597225 33.72184 0.21359926 6.55768 6.4813695 -1.7088453 -4.55281 6.8328342 -3.955571 4.4992223 2.373242 4.6348715 -3.1312568 2.4939063 -5.348134 0.26649982 -1.7636365 1.764402],[0.62829316 0.39208168 0.35245064 0.40361375 0.3638245 0.3428143 0.33645612 0.40465352 0.29302824 0.30471689 0.4152931 0.41712955],[17.743750981079423 14.33123528633928 17.61822242679699 18.885349663176378 18.183028537824438 19.96057131593089 45.84986970578983],117.4538352,0.092681505,4
[-120.71267 64.546776 -23.340668 20.327261 0.31529713 -5.9433513 1.1537718 0.6857473 -6.028879 1.7775849 -9.561701 -2.0565982 -8.360253 -14.333958 -7.0133953 0.8901976 -5.34632 1.9451419 -5.8612437 -6.4190087],[0.35142788 0.61448455 0.4105633 0.32657972 0.3222506 0.4148099 0.36551824 0.30362326 0.508183 0.4001366 0.39772004 0.2845294],[20.385879819918962 17.683531005679473 18.763676327210433 19.937585423456646 18.195173139092944 20.002283656676937 45.63689249007457],117.4538352,0.10575406,4
[-183.16884 68.85957 31.327515 29.02168 11.507698 16.521603 4.4349155 11.010381 10.967631 2.7232327 -0.90578204 1.7789271 -0.8517093 3.235862 -3.4027977 1.4260579 -0.05352065 3.2060344 -2.0111468 2.8543699],[0.6288139 0.51056534 0.43257412 0.423614 0.4616423 0.5581314 0.42826444 0.43996903 0.44456136 0.3088902 0.28831962 0.42479616],[17.0452924330273 14.743049079563999 16.437302965082157 16.21793135641387 16.37067289340065 15.983812986241986 44.69833492617377],112.3471467,0.118291505,1
[-276.11984 140.27267 -4.1816044 57.153576 -5.7296505 9.527626 -1.7675656 2.3998528 1.0864562 -4.3848605 -3.2262323 -2.2752504 -4.6523275 -5.755925 2.3247952 -2.0478907 0.47728893 0.37534416 -1.787103 -1.9536853],[0.36973006 0.27810803 0.3241042 0.20662847 0.23600529 0.24883461 0.27897212 0.5194106 0.37281007 0.32449242 0.33086 0.28803366],[18.33517837346643 17.490030156319147 21.940987854640344 23.389404457572212 21.058505264002605 21.435416137036622 49.35695021293391],83.35433468,0.08063648,4
