mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,filename,Emotion_Description
"[-497.04553    147.73909    -29.969389    11.581644    -1.9931867
   -5.1731973   -5.7224727  -12.676176    -8.464304    -8.093388
   -5.2493224   -7.7625284   -8.0420685   -3.6506193   -0.9398241
   -0.8046683   -0.5104252   -1.728344    -4.55237     -0.9721548]","[0.2533538  0.17713115 0.28091046 0.16962403 0.22520532 0.30017102
 0.25134426 0.6111973  0.27188557 0.3904151  0.2940826  0.17343228]","[26.89380613 18.4689835  22.67257161 25.41544227 24.47584476 26.71046875
 46.75270755]",161.4990234375,0.0095988875,Q1_7yW9c7t8Hq0_2.mid,1
"[-432.69135    184.49272    -34.95313     12.678667    -5.0488973
   -6.913925    -6.4258943  -12.2301445   -9.9375725  -12.013717
   -9.230785   -10.02717     -8.427532    -4.198909    -2.3141854
   -1.5753613   -0.8037911   -2.5314064   -6.540913    -2.7058685]","[0.30010882 0.19425163 0.26164708 0.14028534 0.20567769 0.3450893
 0.23334935 0.38320643 0.2156099  0.3734629  0.31771025 0.16446045]","[23.65092637 19.90771806 24.81306482 25.54900181 26.14693042 27.75937698
 49.70899637]",161.4990234375,0.008054394,Q1_7yW9c7t8Hq0_3.mid,1
"[-505.4958     197.93248    -21.17435      6.6348       2.098221
   -9.011195    -8.250026   -13.6630945  -10.215623   -10.070994
   -7.5102267   -9.182268    -9.731403    -7.2116094   -6.4798656
   -5.670985    -3.3170323   -5.107383    -3.5635736    1.7061648]","[0.05990396 0.20389254 0.56771064 0.18167834 0.15667295 0.11527873
 0.3072225  0.21088518 0.2599399  0.7819348  0.21556441 0.09469807]","[22.48663798 20.41991992 25.68216285 26.7365436  27.36954732 27.06367805
 46.5437107 ]",135.99917763157896,0.0057904883,Q1_8izVTDgBQPc_0.mid,1
"[-495.37775    200.67204    -23.397686     1.8738147    5.79086
   -8.536069    -6.9902496  -10.83097     -7.3212457   -7.7459583
   -5.499569    -4.6349044   -5.133295    -3.1918182   -3.158343
   -2.8525999   -0.7963992   -1.9270581   -2.5029156   -1.8699515]","[0.11448528 0.23939183 0.38682526 0.18965705 0.23543431 0.15144774
 0.29273668 0.27284145 0.3011002  0.8158832  0.25685295 0.15176278]","[24.95829325 18.89818239 24.80177802 25.08346067 26.86044491 26.82914411
 45.02588452]",135.99917763157896,0.0061900024,Q1_8izVTDgBQPc_1.mid,1
"[-4.9777438e+02  2.0179764e+02 -2.4684368e+01  7.1220837e+00
  1.6496627e+00 -9.7886410e+00 -7.1908855e+00 -1.2956677e+01
 -1.0352101e+01 -9.9012041e+00 -8.3583031e+00 -1.0071279e+01
 -1.1147394e+01 -8.8174706e+00 -7.2517161e+00 -5.6616311e+00
 -2.2441640e+00 -3.2392529e-01 -3.5277145e+00 -4.8674374e+00]","[0.28840423 0.42409483 0.16555892 0.22615826 0.14512885 0.34279168
 0.42226544 0.21410502 0.43847194 0.24654528 0.2860415  0.12874526]","[23.6298009  21.08223123 25.83150827 27.18611484 28.40169043 27.61122235
 46.15981675]",99.38401442307692,0.0052402075,Q1_8rupdevqfuI_0.mid,1
"[-511.35913    188.22171    -21.961761     3.5225601    2.7815542
   -6.8999815   -2.5259655   -8.357876    -8.392075    -9.900026
   -8.402043    -5.374668    -5.086064    -4.9176908   -4.822613
   -3.7837265   -1.1247417    0.8906843   -1.2347223   -3.3339713]","[0.22078247 0.25437188 0.17778602 0.38592803 0.20522563 0.35674596
 0.40271825 0.1957401  0.31056327 0.21159983 0.3311174  0.13468242]","[26.07220328 21.08283632 23.81278509 26.72241693 26.41073714 26.86685357
 45.34412903]",95.703125,0.0065496117,Q1_8rupdevqfuI_1.mid,1
"[-5.32328125e+02  1.93314194e+02 -1.39923325e+01 -9.48220313e-01
  2.27643480e-03 -1.17678175e+01 -6.82297802e+00 -1.35306768e+01
 -1.52658482e+01 -1.28950739e+01 -8.91877937e+00 -7.58969355e+00
 -8.47923756e+00 -6.58065510e+00 -5.14914370e+00 -5.19919205e+00
 -3.86644149e+00 -3.02107787e+00 -4.58604002e+00 -2.09706378e+00]","[0.41950017 0.3482097  0.16838312 0.27028352 0.16226467 0.33640414
 0.35766444 0.20955956 0.36349693 0.18405844 0.30621684 0.19892754]","[22.80173874 19.89957203 25.13444146 26.74217769 27.36311017 25.95479806
 44.41614525]",143.5546875,0.0050928677,Q1_8rupdevqfuI_2.mid,1
"[-6.12467285e+02  1.44197083e+02  5.54497862e+00 -1.81788564e+00
 -2.26628631e-01 -8.08098316e+00 -5.52031946e+00 -6.20303583e+00
 -5.67178822e+00 -8.00789952e-01 -9.02915478e-01 -7.67766857e+00
 -1.39578705e+01 -1.49770527e+01 -1.03948936e+01 -5.26391745e+00
 -1.74544477e+00 -6.96218610e-01 -2.63767815e+00 -4.12617922e+00]","[0.11000878 0.28678575 0.11572973 0.16089831 0.11002693 0.35294563
 0.4566282  0.15877652 0.26952136 0.13230497 0.23903927 0.07517163]","[24.37525147 19.10307056 28.23673014 29.97551534 28.57592519 24.2432437
 44.81122721]",184.5703125,0.0045376336,Q1_94ROf10d1iA_0.mid,1
"[-5.8881537e+02  1.6253340e+02 -2.6611416e+00  2.5769286e+00
  3.6150627e+00 -6.9615235e+00 -4.4838686e+00 -1.0997717e+01
 -1.3515780e+01 -1.0741761e+01 -9.0754061e+00 -1.0878001e+01
 -1.3652313e+01 -1.2255888e+01 -8.5896969e+00 -6.2369967e+00
 -2.2405214e+00 -2.1802792e-01 -3.4899721e+00 -3.8093231e+00]","[0.11940902 0.24705338 0.12709269 0.20810506 0.11505065 0.311859
 0.59764194 0.19218644 0.19672644 0.10880556 0.21087036 0.17970145]","[26.61731314 24.985214   27.68352814 28.85760042 28.663169   25.89112713
 44.89914094]",184.5703125,0.004837098,Q1_94ROf10d1iA_1.mid,1
"[-589.6245     180.99507     -1.9971293    7.042932    10.000413
   -2.7061124   -4.205316   -15.720497   -17.585653   -14.015803
  -11.4085865  -12.518423   -16.563835   -15.529676   -10.819507
   -8.537929    -6.710848    -4.768786    -8.340242   -11.546346 ]","[0.11327289 0.29367208 0.17127654 0.25262707 0.15079647 0.29978895
 0.50488037 0.23733318 0.31671926 0.2230818  0.4360481  0.17298213]","[27.04205162 21.02880526 28.12831111 29.6844702  29.94277528 25.47687848
 43.62185068]",184.5703125,0.004270431,Q1_94ROf10d1iA_2.mid,1
"[-511.4586     172.73946    -17.377182     8.194903     2.920567
   -7.1017303   -3.6780112  -14.181628   -14.629591   -12.388688
  -10.112331   -11.334874   -15.064772   -11.881258    -7.11616
   -6.3962293   -3.6323378   -2.3705444   -6.8489094   -6.046673 ]","[0.18372265 0.41000628 0.1771168  0.24999075 0.16466102 0.41037768
 0.451925   0.17369452 0.2482763  0.13547666 0.277776   0.20593452]","[25.77695715 22.76192875 26.76787912 28.01489289 28.34737034 26.94106129
 46.40762644]",184.5703125,0.0063287187,Q1_94ROf10d1iA_3.mid,1
"[-497.41354    177.2232     -25.470587    11.470618     0.5878386
   -2.9972553   -3.331723   -11.554803    -8.701484   -11.120401
  -12.427533    -9.795874    -6.8848896   -4.0314403   -2.8609955
   -3.1307738   -2.210806    -1.3319092   -4.7833433   -3.0067   ]","[0.35019356 0.21749243 0.35136622 0.2765595  0.2366389  0.50854015
 0.28478575 0.47436956 0.22647277 0.31957728 0.3190384  0.29351467]","[26.22446997 21.36570823 25.4040747  25.23660141 26.15208266 25.8222113
 46.49759944]",92.28515625,0.0077165826,Q1_9v2WSpn4FCw_0.mid,1
"[-517.0312     164.24384    -25.476225    10.904613    -1.7846109
   -5.8861074   -6.0941324   -8.629282    -3.7767165   -3.639668
   -2.5084136   -2.9605937   -3.1063771   -1.5718526   -2.6584892
   -5.330351    -4.846363    -3.6034665   -5.8751125   -1.7768614]","[0.31697515 0.19571242 0.3172959  0.19094676 0.29443967 0.35821697
 0.2593694  0.4838121  0.21570852 0.22718808 0.39890066 0.3838416 ]","[23.24103853 18.9065548  22.97347609 23.79015046 24.83038963 25.60332124
 46.72717334]",123.046875,0.007277029,Q1_9v2WSpn4FCw_1.mid,1
"[-460.03677     189.59105     -39.02858      10.130707     -4.1591234
   -6.5657997    -4.849897     -7.2064643    -4.097015     -7.367189
   -3.7987745    -2.8004277    -2.166041     -1.5541948    -2.893041
   -3.0039124    -1.5886853    -0.87479395   -3.2768157    -0.7177051 ]","[0.40987453 0.3131818  0.32767764 0.34216648 0.3018632  0.34841946
 0.3336118  0.3464763  0.4567236  0.25918975 0.29437727 0.21774538]","[26.03836606 18.5673511  22.6653     23.93945267 25.46539444 27.23327828
 47.34195039]",92.28515625,0.0075239316,Q1_9v2WSpn4FCw_10.mid,1
"[-4.8844443e+02  1.7214650e+02 -2.9410543e+01  1.1855606e+01
 -4.1057763e-01 -3.9768405e+00 -3.8362207e+00 -9.7793636e+00
 -7.5284920e+00 -1.0546066e+01 -8.5029917e+00 -7.7477713e+00
 -7.5426731e+00 -3.5418215e+00 -1.2193207e-01 -8.5963434e-01
 -1.1649657e+00 -1.0725590e+00 -3.8037395e+00 -5.3015465e-01]","[0.2943951  0.22376536 0.42809317 0.22063115 0.1742805  0.24688973
 0.28861794 0.64577156 0.2921223  0.27860498 0.23026565 0.23647963]","[24.45305822 21.65368101 24.43412687 25.18245212 25.64809407 26.20071588
 47.4863729 ]",123.046875,0.0076738545,Q1_9v2WSpn4FCw_2.mid,1
"[-482.2659     182.4845     -29.312944    13.019269     2.6047254
   -3.4848115   -5.3757815  -10.390357    -7.2498503   -9.101855
   -8.048219    -8.172566   -10.782378    -8.948164    -6.1700716
   -5.1152906   -3.5702527   -3.2732606   -6.1338353   -3.5172136]","[0.35356623 0.44512177 0.353215   0.32459393 0.21422814 0.3372845
 0.37606287 0.3699492  0.37184635 0.25931704 0.3203862  0.20775071]","[25.30664469 21.2163093  24.51587396 25.36845047 26.50270414 26.81280192
 46.85257631]",89.10290948275862,0.006924639,Q1_9v2WSpn4FCw_5.mid,1
"[-505.8967     185.22533    -20.602472     8.383932     2.0952115
   -5.882155    -4.2943106  -11.920387    -8.8509655   -9.346917
  -10.306364    -9.686703    -9.480673    -6.312217    -4.5018544
   -5.3119726   -4.1506104   -4.373483    -7.3582625   -4.5333714]","[0.26862043 0.21966022 0.28808373 0.24445698 0.25542173 0.21619292
 0.2625386  0.48238617 0.2510064  0.3256898  0.27975762 0.4160217 ]","[24.22089586 21.61511355 24.71155093 26.25966673 27.93427967 27.20705979
 46.38915488]",83.35433467741936,0.005898822,Q1_9v2WSpn4FCw_6.mid,1
"[-5.1458221e+02  1.9866867e+02 -1.8083000e+01 -3.9699653e-01
  8.2977390e+00 -5.9908910e+00 -4.0632052e+00 -1.1643853e+01
 -9.5343075e+00 -8.5738487e+00 -9.4541178e+00 -8.8622847e+00
 -9.7850046e+00 -6.0440493e+00 -4.6617970e+00 -6.9438810e+00
 -4.3933015e+00 -3.9389939e+00 -6.8415194e+00 -1.4365655e+00]","[0.3849272  0.19054979 0.20719714 0.17226695 0.40677872 0.3512447
 0.24351148 0.53317755 0.23080409 0.1821056  0.12506196 0.25713173]","[25.62189604 21.8858937  25.22120217 26.69975463 28.43234485 27.08582542
 44.69827209]",161.4990234375,0.004568556,Q1_9Yb9OEVwups_0.mid,1
"[-525.6803     170.17137    -32.22226      5.337736    -0.6069457
   -8.4074745   -3.6096551   -8.186439   -10.074967    -9.938505
   -2.8107064   -3.9535642   -5.6020837   -2.55277     -3.8160899
   -4.2397943   -1.2662581    1.6875854   -1.9988862   -4.469792 ]","[0.20004834 0.24735005 0.27790037 0.49970704 0.3118698  0.39788368
 0.22771962 0.28470463 0.42450964 0.19339609 0.1996743  0.14291161]","[24.36843239 17.58161889 22.08679225 22.60810854 26.03070564 25.80385315
 45.81350497]",89.10290948275862,0.006947542,Q1_ANZf1QXsNrY_0.mid,1
"[-5.0328918e+02  1.6858296e+02 -2.3743296e+01  8.3794327e+00
 -2.7606707e+00 -9.2923746e+00 -5.7087951e+00 -1.1080808e+01
 -8.7458439e+00 -7.9251547e+00 -8.2614555e+00 -1.0077238e+01
 -7.7037015e+00 -3.2460587e+00 -8.4584600e-01 -9.3073660e-01
 -4.4210121e-01  1.1241400e+00 -1.6365114e+00 -3.3349271e+00]","[0.21136661 0.20252177 0.21049073 0.37053522 0.1844942  0.28323
 0.16288763 0.34466946 0.60943156 0.21969467 0.29499748 0.14400537]","[24.51292723 17.73736363 22.86736594 24.04028062 27.45016698 27.43547697
 46.4685207 ]",107.666015625,0.007941113,Q1_ANZf1QXsNrY_1.mid,1
"[-451.3452     178.79332    -37.214787    19.174715    -3.3063412
   -2.854023    -3.5781953   -5.3010373   -4.3471513   -8.69229
   -6.8667455   -7.6171646   -5.942811    -4.2604313   -3.3868234
   -2.4010675   -2.4126232   -1.8610234   -4.168212    -3.680305 ]","[0.37047002 0.24193738 0.26984286 0.4032021  0.25960776 0.40233648
 0.22397034 0.34677577 0.62923384 0.28782266 0.2176601  0.18145971]","[24.82591954 18.34702596 23.49644821 24.29798485 24.97648993 26.8291495
 48.07396365]",107.666015625,0.009030734,Q1_ANZf1QXsNrY_2.mid,1
"[-461.55258    194.41452    -24.518604     7.0596724    2.379403
   -9.041015    -6.566697   -13.491082   -11.229419    -9.399427
   -7.509362    -7.084187    -7.8126516   -6.4730434   -4.86507
   -4.4778533   -1.7609155   -1.2806739   -6.9036713   -4.721636 ]","[0.29703435 0.2544444  0.34149435 0.24036597 0.23755975 0.39975947
 0.22337028 0.36552018 0.17633167 0.23662287 0.36564973 0.20071393]","[22.76985776 19.05049913 24.08520545 24.52523956 26.82963093 27.86477725
 47.26674532]",89.10290948275862,0.0067657805,Q1_ANZf1QXsNrY_3.mid,1
"[-479.72784     190.02158     -31.464426     10.674838      0.596365
   -7.812207     -9.877344    -12.783514     -8.720983    -11.340983
   -6.539114     -5.540154     -4.834001     -0.65770274   -1.0922188
   -2.006397     -1.0208248    -5.9279323    -3.7799263     2.4612584 ]","[0.12650435 0.3000647  0.46892038 0.23222487 0.3989284  0.16837585
 0.23877652 0.18374598 0.24080445 0.67485636 0.200595   0.20935151]","[24.13186773 20.44082065 25.87215159 25.70185931 27.55667824 27.62498703
 47.50145271]",112.34714673913044,0.006817876,Q1_ANZf1QXsNrY_4.mid,1
"[-434.87186    175.30975    -35.794243    18.905113    -5.5888715
   -4.903788    -5.0036697   -8.939828    -7.6883545  -12.622586
  -10.362782    -9.59945     -6.922059    -4.9750814   -5.5029163
   -2.8545365   -0.7536879    0.7990758   -3.0689423   -5.0069847]","[0.27580053 0.15773556 0.2432216  0.17231293 0.26523083 0.37155125
 0.21121208 0.36841753 0.23270987 0.4030185  0.41525313 0.2101143 ]","[23.71801769 20.67208837 25.05405288 25.37842442 26.32340235 27.52509862
 49.4043175 ]",151.99908088235293,0.009667108,Q1_ANZf1QXsNrY_5.mid,1
"[-4.5442929e+02  1.8780898e+02 -3.4769096e+01  1.1507320e+01
  3.4691167e-01 -8.2179117e+00 -6.7056270e+00 -1.2215202e+01
 -9.3759766e+00 -9.4297638e+00 -5.9109278e+00 -6.1641798e+00
 -7.5609150e+00 -6.0399451e+00 -6.1860847e+00 -6.4182978e+00
 -3.8029468e+00 -2.7823217e+00 -5.4156051e+00 -3.4344709e+00]","[0.29731497 0.20293655 0.43769458 0.43088135 0.22203285 0.3256434
 0.22476494 0.47918046 0.26129875 0.21707416 0.29443792 0.24507   ]","[25.09898428 19.88822217 23.23806198 24.11632895 25.90032163 27.43019041
 48.66704014]",161.4990234375,0.0069564953,Q1_aYe-2Glruu4_0.mid,1
"[-4.3979834e+02  1.7680469e+02 -3.6921062e+01  1.2580537e+01
 -6.4662857e+00 -5.9579048e+00 -7.4571619e+00 -1.0961952e+01
 -9.7294064e+00 -9.0837488e+00 -4.6629825e+00 -5.4916587e+00
 -7.0078969e+00 -5.6918154e+00 -4.7356400e+00 -1.9301493e+00
  1.4696171e-02 -5.8703423e-01 -5.7114706e+00 -4.2546144e+00]","[0.4317086  0.19699386 0.3046366  0.33827472 0.31768394 0.44336665
 0.2453054  0.4713662  0.2695086  0.260956   0.33407697 0.2474042 ]","[25.05536828 19.86218134 23.07784739 23.73848098 24.37686364 25.75421421
 49.35195407]",129.19921875,0.010032234,Q1_aYe-2Glruu4_1.mid,1
"[-5.0245291e+02  1.8712698e+02 -2.2339695e+01 -1.3814405e-01
 -1.1541628e+00 -1.2416076e+01 -5.5843349e+00 -1.3353366e+01
 -1.4307873e+01 -1.0958493e+01 -8.4693604e+00 -9.9032793e+00
 -1.0962264e+01 -7.7588277e+00 -6.4611969e+00 -6.5760951e+00
 -3.4320900e+00 -5.1918244e-01 -3.7201290e+00 -5.4012909e+00]","[0.2260231  0.12712637 0.30331063 0.3265656  0.1604346  0.29508054
 0.17088209 0.43460807 0.273008   0.22046246 0.31178814 0.15414436]","[20.53529076 21.03802616 25.47875543 26.62522364 27.41918832 27.55735153
 47.32053969]",123.046875,0.004771008,Q1_aYe-2Glruu4_3.mid,1
"[-455.90842     185.44446     -37.78194      11.427764     -9.676485
   -8.360779     -8.526968    -12.539015    -12.904669    -12.2456045
   -4.9803114    -5.312883     -6.2881637    -5.373764     -4.960546
   -3.2859888    -1.4480989    -0.95794046   -5.539639     -4.5398026 ]","[0.42708924 0.196572   0.34489322 0.40315324 0.3065862  0.3334898
 0.224136   0.4822688  0.28505212 0.19179244 0.3092434  0.23883016]","[23.61191857 20.09652337 23.48382484 24.40690062 25.364904   26.52351002
 48.68037834]",129.19921875,0.008899784,Q1_aYe-2Glruu4_4.mid,1
"[-4.68182251e+02  1.88972488e+02 -3.03450413e+01  5.48226547e+00
 -2.31791878e+00 -1.16862545e+01 -6.90906191e+00 -1.56211443e+01
 -1.13462591e+01 -8.86820698e+00 -7.99732447e+00 -1.07062073e+01
 -6.64834404e+00 -2.94527292e-01 -2.57291440e-02  2.13297963e+00
  6.03958797e+00  5.33103561e+00 -2.10387492e+00 -9.16440010e+00]","[0.14790252 0.2180551  0.11783514 0.14951535 0.37007216 0.17980528
 0.3119225  0.13720219 0.30604094 0.7463192  0.27462515 0.3307024 ]","[25.15693941 22.69826816 26.42660176 26.78872109 27.81278695 27.83902498
 46.55512668]",143.5546875,0.007005531,Q1_BGf5nCdzPOc_0.mid,1
"[-485.15244     189.77661     -32.415577      7.265674     -3.266541
   -9.317784     -8.483042    -14.1341915    -9.069254     -8.843675
   -7.86637     -13.207887     -9.590758      0.52084273    3.9451487
    3.9372704     3.4674642    -0.8163765    -6.443136     -8.096062  ]","[0.15849988 0.25760147 0.17388302 0.14257324 0.33107066 0.17796761
 0.3034779  0.12547186 0.3120768  0.831699   0.2694876  0.26561025]","[25.03205636 22.82329466 27.36829959 27.56111114 27.95642885 27.20482919
 46.6808886 ]",95.703125,0.0075301807,Q1_BGf5nCdzPOc_1.mid,1
"[-476.49277    202.2428     -28.953388     5.981        3.4747694
   -8.778734    -5.18997    -10.731083    -9.046705   -10.013034
   -7.3324275   -8.036627    -8.591297    -4.9404397   -4.7485323
   -5.122974    -3.7501185   -1.4689504   -0.7931613   -1.8455025]","[0.19213529 0.31459165 0.17702727 0.31941712 0.46025577 0.22611429
 0.38905478 0.23380265 0.47841084 0.28316578 0.18513095 0.3375249 ]","[24.35066552 19.66815957 23.16479881 24.38797815 26.93195134 27.94754921
 46.2288919 ]",129.19921875,0.005672751,Q1_biROWEwkDQQ_3.mid,1
"[-5.9028302e+02  1.7870749e+02 -4.0855236e+00 -1.0199437e+00
 -3.7900466e-01 -1.1493282e+01 -8.1780844e+00 -1.4080972e+01
 -1.3989169e+01 -1.0951107e+01 -9.7011271e+00 -1.0675818e+01
 -1.0304192e+01 -5.9880915e+00 -4.1197839e+00 -2.9291322e+00
 -4.3534213e-01  4.2235658e-01  6.5747321e-01  3.3334532e-01]","[0.16527867 0.15742435 0.07886078 0.17837466 0.39305273 0.19075567
 0.38091537 0.17113087 0.33401918 0.23008622 0.15130134 0.39108744]","[22.02262655 22.70658368 27.28494768 29.18811259 30.05910417 26.55790761
 44.01429347]",129.19921875,0.0036501833,Q1_bIx4DwkZxFY_0.mid,1
"[-596.1079     169.15091     -4.929602    -1.3122779   -6.0549774
  -11.308897    -5.671669   -11.541444   -11.694217    -8.568287
   -6.8821645  -10.447759   -11.609092   -10.159258    -8.996663
   -3.5747914    4.516744    10.68693     12.902344     8.431702 ]","[0.10461126 0.11854002 0.26483813 0.14104389 0.19129434 0.16306444
 0.42580655 0.60805166 0.19569068 0.16464224 0.10290671 0.1662411 ]","[21.75680265 23.85137079 27.35891368 27.34165773 27.14326108 25.6525779
 43.58791073]",161.4990234375,0.0046729236,Q1_bIx4DwkZxFY_1.mid,1
"[-585.3223     191.82004     -0.7890335   -0.9509806    8.887174
   -5.1242046   -7.0943465  -12.846305   -13.649732   -13.894412
  -12.690832   -12.278686   -14.2129345   -9.275274    -5.0581512
   -6.550473    -7.1009045   -6.5078006   -5.364318    -2.2849617]","[0.09139477 0.1687349  0.40452105 0.23751052 0.42286003 0.21653146
 0.37960407 0.34092093 0.20002419 0.46884003 0.21466471 0.16640483]","[24.73011777 21.5212937  26.78534525 27.68082322 28.44607538 24.16385961
 42.52700391]",78.30255681818181,0.0037330817,Q1_bIx4DwkZxFY_2.mid,1
"[-5.4954346e+02  1.8343901e+02 -8.3734856e+00  1.2178459e+00
  3.1101782e+00 -7.3687782e+00 -3.5860109e+00 -1.0898733e+01
 -1.4011524e+01 -1.3627042e+01 -1.5797825e+01 -1.8055822e+01
 -1.8993687e+01 -9.8051453e+00 -5.8776569e-01 -5.7241701e-02
 -9.7144783e-01 -5.5926476e+00 -1.0431143e+01 -7.3911438e+00]","[0.21770835 0.13096605 0.26873013 0.14011216 0.18857016 0.10461609
 0.26854822 0.51839006 0.20474167 0.31636062 0.14232518 0.27340877]","[23.80803576 21.61405262 28.40141884 29.19242259 29.49973922 27.40565345
 46.31889184]",99.38401442307692,0.0037986783,Q1_bQS8eAXAhyE_0.mid,1
"[-536.71484    165.68906    -15.207894     2.2905061   -1.2916766
   -6.812549    -0.659868    -8.665844   -12.941876   -10.991277
  -11.65478    -13.265994   -15.056301    -9.208716    -3.1415472
   -3.4654958   -2.5197906   -5.3907914   -8.898505    -3.8368852]","[0.20783044 0.11448812 0.22602168 0.12369104 0.23238897 0.11245866
 0.263562   0.66425747 0.2284595  0.15652594 0.09888693 0.24673395]","[24.54349217 22.86181898 27.31036137 27.98504525 27.53594025 26.84861961
 47.81017016]",103.359375,0.005997565,Q1_bQS8eAXAhyE_1.mid,1
"[-525.1952      180.1537      -17.943247      3.519634     -4.27239
  -11.088647     -2.7779794    -7.7608185    -9.510982    -10.640215
  -15.70075     -18.24139     -17.377382     -8.064708     -0.67909646
   -2.0010629    -2.3155615    -4.7585287    -8.803441     -5.072058  ]","[0.2128434  0.1213361  0.26742348 0.09985459 0.09306957 0.07028585
 0.29093018 0.5975088  0.1739979  0.24383275 0.11944918 0.322758  ]","[23.49167133 23.22034519 27.41063135 29.12114809 28.05951436 27.27543411
 48.66647769]",103.359375,0.0053175124,Q1_bQS8eAXAhyE_2.mid,1
"[-5.0721213e+02  2.1676273e+02 -1.6057957e+01 -1.6238264e+00
  4.6557970e+00 -1.0944033e+01 -7.9598207e+00 -1.1959577e+01
 -9.8696766e+00 -9.2702971e+00 -7.9292951e+00 -7.9094815e+00
 -8.3292627e+00 -4.4916067e+00 -3.6551704e+00 -3.1637094e+00
 -1.5348952e+00 -2.8202975e+00 -1.3531679e+00  2.4950765e-02]","[0.11286825 0.1865011  0.34822556 0.17838413 0.23983498 0.17248672
 0.44024533 0.32266214 0.22709353 0.56574094 0.21989375 0.2956646 ]","[23.37141355 20.39779337 24.39406159 25.99812114 27.49939326 26.80878275
 44.70569897]",143.5546875,0.004319633,Q1_cB-Xh8H_7-Q_0.mid,1
